utt_id,speaker_id,clean_path,noisy_path,split,clean_processed,noisy_processed
p279_027,p279,data/raw/clean_trainset_28spk_wav/clean_trainset_28spk_wav/p279_027.wav,data/raw/noisy_trainset_28spk_wav/noisy_trainset_28spk_wav/p279_027.wav,train,data/processed/train/clean/p279_027.wav,data/processed/train/noisy/p279_027.wav
p273_320,p273,data/raw/clean_trainset_28spk_wav/clean_trainset_28spk_wav/p273_320.wav,data/raw/noisy_trainset_28spk_wav/noisy_trainset_28spk_wav/p273_320.wav,train,data/processed/train/clean/p273_320.wav,data/processed/train/noisy/p273_320.wav
p254_224,p254,data/raw/clean_trainset_28spk_wav/clean_trainset_28spk_wav/p254_224.wav,data/raw/noisy_trainset_28spk_wav/noisy_trainset_28spk_wav/p254_224.wav,train,data/processed/train/clean/p254_224.wav,data/processed/train/noisy/p254_224.wav
p286_223,p286,data/raw/clean_trainset_28spk_wav/clean_trainset_28spk_wav/p286_223.wav,data/raw/noisy_trainset_28spk_wav/noisy_trainset_28spk_wav/p286_223.wav,train,data/processed/train/clean/p286_223.wav,data/processed/train/noisy/p286_223.wav
p276_073,p276,data/raw/clean_trainset_28spk_wav/clean_trainset_28spk_wav/p276_073.wav,data/raw/noisy_trainset_28spk_wav/noisy_trainset_28spk_wav/p276_073.wav,train,data/processed/train/clean/p276_073.wav,data/processed/train/noisy/p276_073.wav
p258_052,p258,data/raw/clean_trainset_28spk_wav/clean_trainset_28spk_wav/p258_052.wav,data/raw/noisy_trainset_28spk_wav/noisy_trainset_28spk_wav/p258_052.wav,train,data/processed/train/clean/p258_052.wav,data/processed/train/noisy/p258_052.wav
p228_026,p228,data/raw/clean_trainset_28spk_wav/clean_trainset_28spk_wav/p228_026.wav,data/raw/noisy_trainset_28spk_wav/noisy_trainset_28spk_wav/p228_026.wav,train,data/processed/train/clean/p228_026.wav,data/processed/train/noisy/p228_026.wav
p267_182,p267,data/raw/clean_trainset_28spk_wav/clean_trainset_28spk_wav/p267_182.wav,data/raw/noisy_trainset_28spk_wav/noisy_trainset_28spk_wav/p267_182.wav,train,data/processed/train/clean/p267_182.wav,data/processed/train/noisy/p267_182.wav
p250_313,p250,data/raw/clean_trainset_28spk_wav/clean_trainset_28spk_wav/p250_313.wav,data/raw/noisy_trainset_28spk_wav/noisy_trainset_28spk_wav/p250_313.wav,train,data/processed/train/clean/p250_313.wav,data/processed/train/noisy/p250_313.wav
p231_369,p231,data/raw/clean_trainset_28spk_wav/clean_trainset_28spk_wav/p231_369.wav,data/raw/noisy_trainset_28spk_wav/noisy_trainset_28spk_wav/p231_369.wav,train,data/processed/train/clean/p231_369.wav,data/processed/train/noisy/p231_369.wav
p259_166,p259,data/raw/clean_trainset_28spk_wav/clean_trainset_28spk_wav/p259_166.wav,data/raw/noisy_trainset_28spk_wav/noisy_trainset_28spk_wav/p259_166.wav,train,data/processed/train/clean/p259_166.wav,data/processed/train/noisy/p259_166.wav
p273_037,p273,data/raw/clean_trainset_28spk_wav/clean_trainset_28spk_wav/p273_037.wav,data/raw/noisy_trainset_28spk_wav/noisy_trainset_28spk_wav/p273_037.wav,train,data/processed/train/clean/p273_037.wav,data/processed/train/noisy/p273_037.wav
p270_191,p270,data/raw/clean_trainset_28spk_wav/clean_trainset_28spk_wav/p270_191.wav,data/raw/noisy_trainset_28spk_wav/noisy_trainset_28spk_wav/p270_191.wav,train,data/processed/train/clean/p270_191.wav,data/processed/train/noisy/p270_191.wav
p250_164,p250,data/raw/clean_trainset_28spk_wav/clean_trainset_28spk_wav/p250_164.wav,data/raw/noisy_trainset_28spk_wav/noisy_trainset_28spk_wav/p250_164.wav,train,data/processed/train/clean/p250_164.wav,data/processed/train/noisy/p250_164.wav
p287_011,p287,data/raw/clean_trainset_28spk_wav/clean_trainset_28spk_wav/p287_011.wav,data/raw/noisy_trainset_28spk_wav/noisy_trainset_28spk_wav/p287_011.wav,train,data/processed/train/clean/p287_011.wav,data/processed/train/noisy/p287_011.wav
p279_019,p279,data/raw/clean_trainset_28spk_wav/clean_trainset_28spk_wav/p279_019.wav,data/raw/noisy_trainset_28spk_wav/noisy_trainset_28spk_wav/p279_019.wav,train,data/processed/train/clean/p279_019.wav,data/processed/train/noisy/p279_019.wav
p274_111,p274,data/raw/clean_trainset_28spk_wav/clean_trainset_28spk_wav/p274_111.wav,data/raw/noisy_trainset_28spk_wav/noisy_trainset_28spk_wav/p274_111.wav,train,data/processed/train/clean/p274_111.wav,data/processed/train/noisy/p274_111.wav
p239_135,p239,data/raw/clean_trainset_28spk_wav/clean_trainset_28spk_wav/p239_135.wav,data/raw/noisy_trainset_28spk_wav/noisy_trainset_28spk_wav/p239_135.wav,train,data/processed/train/clean/p239_135.wav,data/processed/train/noisy/p239_135.wav
p244_017,p244,data/raw/clean_trainset_28spk_wav/clean_trainset_28spk_wav/p244_017.wav,data/raw/noisy_trainset_28spk_wav/noisy_trainset_28spk_wav/p244_017.wav,train,data/processed/train/clean/p244_017.wav,data/processed/train/noisy/p244_017.wav
p227_396,p227,data/raw/clean_trainset_28spk_wav/clean_trainset_28spk_wav/p227_396.wav,data/raw/noisy_trainset_28spk_wav/noisy_trainset_28spk_wav/p227_396.wav,train,data/processed/train/clean/p227_396.wav,data/processed/train/noisy/p227_396.wav
p282_327,p282,data/raw/clean_trainset_28spk_wav/clean_trainset_28spk_wav/p282_327.wav,data/raw/noisy_trainset_28spk_wav/noisy_trainset_28spk_wav/p282_327.wav,train,data/processed/train/clean/p282_327.wav,data/processed/train/noisy/p282_327.wav
p287_107,p287,data/raw/clean_trainset_28spk_wav/clean_trainset_28spk_wav/p287_107.wav,data/raw/noisy_trainset_28spk_wav/noisy_trainset_28spk_wav/p287_107.wav,train,data/processed/train/clean/p287_107.wav,data/processed/train/noisy/p287_107.wav
p267_210,p267,data/raw/clean_trainset_28spk_wav/clean_trainset_28spk_wav/p267_210.wav,data/raw/noisy_trainset_28spk_wav/noisy_trainset_28spk_wav/p267_210.wav,train,data/processed/train/clean/p267_210.wav,data/processed/train/noisy/p267_210.wav
p244_140,p244,data/raw/clean_trainset_28spk_wav/clean_trainset_28spk_wav/p244_140.wav,data/raw/noisy_trainset_28spk_wav/noisy_trainset_28spk_wav/p244_140.wav,train,data/processed/train/clean/p244_140.wav,data/processed/train/noisy/p244_140.wav
p226_352,p226,data/raw/clean_trainset_28spk_wav/clean_trainset_28spk_wav/p226_352.wav,data/raw/noisy_trainset_28spk_wav/noisy_trainset_28spk_wav/p226_352.wav,train,data/processed/train/clean/p226_352.wav,data/processed/train/noisy/p226_352.wav
p236_270,p236,data/raw/clean_trainset_28spk_wav/clean_trainset_28spk_wav/p236_270.wav,data/raw/noisy_trainset_28spk_wav/noisy_trainset_28spk_wav/p236_270.wav,train,data/processed/train/clean/p236_270.wav,data/processed/train/noisy/p236_270.wav
p279_281,p279,data/raw/clean_trainset_28spk_wav/clean_trainset_28spk_wav/p279_281.wav,data/raw/noisy_trainset_28spk_wav/noisy_trainset_28spk_wav/p279_281.wav,train,data/processed/train/clean/p279_281.wav,data/processed/train/noisy/p279_281.wav
p273_124,p273,data/raw/clean_trainset_28spk_wav/clean_trainset_28spk_wav/p273_124.wav,data/raw/noisy_trainset_28spk_wav/noisy_trainset_28spk_wav/p273_124.wav,train,data/processed/train/clean/p273_124.wav,data/processed/train/noisy/p273_124.wav
p287_090,p287,data/raw/clean_trainset_28spk_wav/clean_trainset_28spk_wav/p287_090.wav,data/raw/noisy_trainset_28spk_wav/noisy_trainset_28spk_wav/p287_090.wav,train,data/processed/train/clean/p287_090.wav,data/processed/train/noisy/p287_090.wav
p276_007,p276,data/raw/clean_trainset_28spk_wav/clean_trainset_28spk_wav/p276_007.wav,data/raw/noisy_trainset_28spk_wav/noisy_trainset_28spk_wav/p276_007.wav,train,data/processed/train/clean/p276_007.wav,data/processed/train/noisy/p276_007.wav
p231_434,p231,data/raw/clean_trainset_28spk_wav/clean_trainset_28spk_wav/p231_434.wav,data/raw/noisy_trainset_28spk_wav/noisy_trainset_28spk_wav/p231_434.wav,train,data/processed/train/clean/p231_434.wav,data/processed/train/noisy/p231_434.wav
p287_121,p287,data/raw/clean_trainset_28spk_wav/clean_trainset_28spk_wav/p287_121.wav,data/raw/noisy_trainset_28spk_wav/noisy_trainset_28spk_wav/p287_121.wav,train,data/processed/train/clean/p287_121.wav,data/processed/train/noisy/p287_121.wav
p236_490,p236,data/raw/clean_trainset_28spk_wav/clean_trainset_28spk_wav/p236_490.wav,data/raw/noisy_trainset_28spk_wav/noisy_trainset_28spk_wav/p236_490.wav,train,data/processed/train/clean/p236_490.wav,data/processed/train/noisy/p236_490.wav
p269_152,p269,data/raw/clean_trainset_28spk_wav/clean_trainset_28spk_wav/p269_152.wav,data/raw/noisy_trainset_28spk_wav/noisy_trainset_28spk_wav/p269_152.wav,train,data/processed/train/clean/p269_152.wav,data/processed/train/noisy/p269_152.wav
p274_060,p274,data/raw/clean_trainset_28spk_wav/clean_trainset_28spk_wav/p274_060.wav,data/raw/noisy_trainset_28spk_wav/noisy_trainset_28spk_wav/p274_060.wav,train,data/processed/train/clean/p274_060.wav,data/processed/train/noisy/p274_060.wav
p259_397,p259,data/raw/clean_trainset_28spk_wav/clean_trainset_28spk_wav/p259_397.wav,data/raw/noisy_trainset_28spk_wav/noisy_trainset_28spk_wav/p259_397.wav,train,data/processed/train/clean/p259_397.wav,data/processed/train/noisy/p259_397.wav
p254_192,p254,data/raw/clean_trainset_28spk_wav/clean_trainset_28spk_wav/p254_192.wav,data/raw/noisy_trainset_28spk_wav/noisy_trainset_28spk_wav/p254_192.wav,train,data/processed/train/clean/p254_192.wav,data/processed/train/noisy/p254_192.wav
p239_276,p239,data/raw/clean_trainset_28spk_wav/clean_trainset_28spk_wav/p239_276.wav,data/raw/noisy_trainset_28spk_wav/noisy_trainset_28spk_wav/p239_276.wav,train,data/processed/train/clean/p239_276.wav,data/processed/train/noisy/p239_276.wav
p243_378,p243,data/raw/clean_trainset_28spk_wav/clean_trainset_28spk_wav/p243_378.wav,data/raw/noisy_trainset_28spk_wav/noisy_trainset_28spk_wav/p243_378.wav,train,data/processed/train/clean/p243_378.wav,data/processed/train/noisy/p243_378.wav
p243_346,p243,data/raw/clean_trainset_28spk_wav/clean_trainset_28spk_wav/p243_346.wav,data/raw/noisy_trainset_28spk_wav/noisy_trainset_28spk_wav/p243_346.wav,train,data/processed/train/clean/p243_346.wav,data/processed/train/noisy/p243_346.wav
p276_006,p276,data/raw/clean_trainset_28spk_wav/clean_trainset_28spk_wav/p276_006.wav,data/raw/noisy_trainset_28spk_wav/noisy_trainset_28spk_wav/p276_006.wav,train,data/processed/train/clean/p276_006.wav,data/processed/train/noisy/p276_006.wav
p236_015,p236,data/raw/clean_trainset_28spk_wav/clean_trainset_28spk_wav/p236_015.wav,data/raw/noisy_trainset_28spk_wav/noisy_trainset_28spk_wav/p236_015.wav,train,data/processed/train/clean/p236_015.wav,data/processed/train/noisy/p236_015.wav
p270_154,p270,data/raw/clean_trainset_28spk_wav/clean_trainset_28spk_wav/p270_154.wav,data/raw/noisy_trainset_28spk_wav/noisy_trainset_28spk_wav/p270_154.wav,train,data/processed/train/clean/p270_154.wav,data/processed/train/noisy/p270_154.wav
p243_298,p243,data/raw/clean_trainset_28spk_wav/clean_trainset_28spk_wav/p243_298.wav,data/raw/noisy_trainset_28spk_wav/noisy_trainset_28spk_wav/p243_298.wav,train,data/processed/train/clean/p243_298.wav,data/processed/train/noisy/p243_298.wav
p258_310,p258,data/raw/clean_trainset_28spk_wav/clean_trainset_28spk_wav/p258_310.wav,data/raw/noisy_trainset_28spk_wav/noisy_trainset_28spk_wav/p258_310.wav,train,data/processed/train/clean/p258_310.wav,data/processed/train/noisy/p258_310.wav
p228_286,p228,data/raw/clean_trainset_28spk_wav/clean_trainset_28spk_wav/p228_286.wav,data/raw/noisy_trainset_28spk_wav/noisy_trainset_28spk_wav/p228_286.wav,train,data/processed/train/clean/p228_286.wav,data/processed/train/noisy/p228_286.wav
p276_005,p276,data/raw/clean_trainset_28spk_wav/clean_trainset_28spk_wav/p276_005.wav,data/raw/noisy_trainset_28spk_wav/noisy_trainset_28spk_wav/p276_005.wav,train,data/processed/train/clean/p276_005.wav,data/processed/train/noisy/p276_005.wav
p287_196,p287,data/raw/clean_trainset_28spk_wav/clean_trainset_28spk_wav/p287_196.wav,data/raw/noisy_trainset_28spk_wav/noisy_trainset_28spk_wav/p287_196.wav,train,data/processed/train/clean/p287_196.wav,data/processed/train/noisy/p287_196.wav
p277_196,p277,data/raw/clean_trainset_28spk_wav/clean_trainset_28spk_wav/p277_196.wav,data/raw/noisy_trainset_28spk_wav/noisy_trainset_28spk_wav/p277_196.wav,train,data/processed/train/clean/p277_196.wav,data/processed/train/noisy/p277_196.wav
p267_077,p267,data/raw/clean_trainset_28spk_wav/clean_trainset_28spk_wav/p267_077.wav,data/raw/noisy_trainset_28spk_wav/noisy_trainset_28spk_wav/p267_077.wav,train,data/processed/train/clean/p267_077.wav,data/processed/train/noisy/p267_077.wav
p258_135,p258,data/raw/clean_trainset_28spk_wav/clean_trainset_28spk_wav/p258_135.wav,data/raw/noisy_trainset_28spk_wav/noisy_trainset_28spk_wav/p258_135.wav,train,data/processed/train/clean/p258_135.wav,data/processed/train/noisy/p258_135.wav
p226_342,p226,data/raw/clean_trainset_28spk_wav/clean_trainset_28spk_wav/p226_342.wav,data/raw/noisy_trainset_28spk_wav/noisy_trainset_28spk_wav/p226_342.wav,train,data/processed/train/clean/p226_342.wav,data/processed/train/noisy/p226_342.wav
p274_445,p274,data/raw/clean_trainset_28spk_wav/clean_trainset_28spk_wav/p274_445.wav,data/raw/noisy_trainset_28spk_wav/noisy_trainset_28spk_wav/p274_445.wav,train,data/processed/train/clean/p274_445.wav,data/processed/train/noisy/p274_445.wav
p236_332,p236,data/raw/clean_trainset_28spk_wav/clean_trainset_28spk_wav/p236_332.wav,data/raw/noisy_trainset_28spk_wav/noisy_trainset_28spk_wav/p236_332.wav,train,data/processed/train/clean/p236_332.wav,data/processed/train/noisy/p236_332.wav
p273_081,p273,data/raw/clean_trainset_28spk_wav/clean_trainset_28spk_wav/p273_081.wav,data/raw/noisy_trainset_28spk_wav/noisy_trainset_28spk_wav/p273_081.wav,train,data/processed/train/clean/p273_081.wav,data/processed/train/noisy/p273_081.wav
p239_088,p239,data/raw/clean_trainset_28spk_wav/clean_trainset_28spk_wav/p239_088.wav,data/raw/noisy_trainset_28spk_wav/noisy_trainset_28spk_wav/p239_088.wav,train,data/processed/train/clean/p239_088.wav,data/processed/train/noisy/p239_088.wav
p233_218,p233,data/raw/clean_trainset_28spk_wav/clean_trainset_28spk_wav/p233_218.wav,data/raw/noisy_trainset_28spk_wav/noisy_trainset_28spk_wav/p233_218.wav,train,data/processed/train/clean/p233_218.wav,data/processed/train/noisy/p233_218.wav
p279_235,p279,data/raw/clean_trainset_28spk_wav/clean_trainset_28spk_wav/p279_235.wav,data/raw/noisy_trainset_28spk_wav/noisy_trainset_28spk_wav/p279_235.wav,train,data/processed/train/clean/p279_235.wav,data/processed/train/noisy/p279_235.wav
p279_201,p279,data/raw/clean_trainset_28spk_wav/clean_trainset_28spk_wav/p279_201.wav,data/raw/noisy_trainset_28spk_wav/noisy_trainset_28spk_wav/p279_201.wav,train,data/processed/train/clean/p279_201.wav,data/processed/train/noisy/p279_201.wav
p227_292,p227,data/raw/clean_trainset_28spk_wav/clean_trainset_28spk_wav/p227_292.wav,data/raw/noisy_trainset_28spk_wav/noisy_trainset_28spk_wav/p227_292.wav,train,data/processed/train/clean/p227_292.wav,data/processed/train/noisy/p227_292.wav
p228_184,p228,data/raw/clean_trainset_28spk_wav/clean_trainset_28spk_wav/p228_184.wav,data/raw/noisy_trainset_28spk_wav/noisy_trainset_28spk_wav/p228_184.wav,train,data/processed/train/clean/p228_184.wav,data/processed/train/noisy/p228_184.wav
p243_223,p243,data/raw/clean_trainset_28spk_wav/clean_trainset_28spk_wav/p243_223.wav,data/raw/noisy_trainset_28spk_wav/noisy_trainset_28spk_wav/p243_223.wav,train,data/processed/train/clean/p243_223.wav,data/processed/train/noisy/p243_223.wav
p254_002,p254,data/raw/clean_trainset_28spk_wav/clean_trainset_28spk_wav/p254_002.wav,data/raw/noisy_trainset_28spk_wav/noisy_trainset_28spk_wav/p254_002.wav,train,data/processed/train/clean/p254_002.wav,data/processed/train/noisy/p254_002.wav
p273_071,p273,data/raw/clean_trainset_28spk_wav/clean_trainset_28spk_wav/p273_071.wav,data/raw/noisy_trainset_28spk_wav/noisy_trainset_28spk_wav/p273_071.wav,train,data/processed/train/clean/p273_071.wav,data/processed/train/noisy/p273_071.wav
p270_234,p270,data/raw/clean_trainset_28spk_wav/clean_trainset_28spk_wav/p270_234.wav,data/raw/noisy_trainset_28spk_wav/noisy_trainset_28spk_wav/p270_234.wav,train,data/processed/train/clean/p270_234.wav,data/processed/train/noisy/p270_234.wav
p267_122,p267,data/raw/clean_trainset_28spk_wav/clean_trainset_28spk_wav/p267_122.wav,data/raw/noisy_trainset_28spk_wav/noisy_trainset_28spk_wav/p267_122.wav,train,data/processed/train/clean/p267_122.wav,data/processed/train/noisy/p267_122.wav
p270_239,p270,data/raw/clean_trainset_28spk_wav/clean_trainset_28spk_wav/p270_239.wav,data/raw/noisy_trainset_28spk_wav/noisy_trainset_28spk_wav/p270_239.wav,train,data/processed/train/clean/p270_239.wav,data/processed/train/noisy/p270_239.wav
p270_264,p270,data/raw/clean_trainset_28spk_wav/clean_trainset_28spk_wav/p270_264.wav,data/raw/noisy_trainset_28spk_wav/noisy_trainset_28spk_wav/p270_264.wav,train,data/processed/train/clean/p270_264.wav,data/processed/train/noisy/p270_264.wav
p259_461,p259,data/raw/clean_trainset_28spk_wav/clean_trainset_28spk_wav/p259_461.wav,data/raw/noisy_trainset_28spk_wav/noisy_trainset_28spk_wav/p259_461.wav,train,data/processed/train/clean/p259_461.wav,data/processed/train/noisy/p259_461.wav
p279_126,p279,data/raw/clean_trainset_28spk_wav/clean_trainset_28spk_wav/p279_126.wav,data/raw/noisy_trainset_28spk_wav/noisy_trainset_28spk_wav/p279_126.wav,train,data/processed/train/clean/p279_126.wav,data/processed/train/noisy/p279_126.wav
p236_488,p236,data/raw/clean_trainset_28spk_wav/clean_trainset_28spk_wav/p236_488.wav,data/raw/noisy_trainset_28spk_wav/noisy_trainset_28spk_wav/p236_488.wav,train,data/processed/train/clean/p236_488.wav,data/processed/train/noisy/p236_488.wav
p256_029,p256,data/raw/clean_trainset_28spk_wav/clean_trainset_28spk_wav/p256_029.wav,data/raw/noisy_trainset_28spk_wav/noisy_trainset_28spk_wav/p256_029.wav,train,data/processed/train/clean/p256_029.wav,data/processed/train/noisy/p256_029.wav
p279_118,p279,data/raw/clean_trainset_28spk_wav/clean_trainset_28spk_wav/p279_118.wav,data/raw/noisy_trainset_28spk_wav/noisy_trainset_28spk_wav/p279_118.wav,train,data/processed/train/clean/p279_118.wav,data/processed/train/noisy/p279_118.wav
p274_073,p274,data/raw/clean_trainset_28spk_wav/clean_trainset_28spk_wav/p274_073.wav,data/raw/noisy_trainset_28spk_wav/noisy_trainset_28spk_wav/p274_073.wav,train,data/processed/train/clean/p274_073.wav,data/processed/train/noisy/p274_073.wav
p267_335,p267,data/raw/clean_trainset_28spk_wav/clean_trainset_28spk_wav/p267_335.wav,data/raw/noisy_trainset_28spk_wav/noisy_trainset_28spk_wav/p267_335.wav,train,data/processed/train/clean/p267_335.wav,data/processed/train/noisy/p267_335.wav
p279_158,p279,data/raw/clean_trainset_28spk_wav/clean_trainset_28spk_wav/p279_158.wav,data/raw/noisy_trainset_28spk_wav/noisy_trainset_28spk_wav/p279_158.wav,train,data/processed/train/clean/p279_158.wav,data/processed/train/noisy/p279_158.wav
p233_007,p233,data/raw/clean_trainset_28spk_wav/clean_trainset_28spk_wav/p233_007.wav,data/raw/noisy_trainset_28spk_wav/noisy_trainset_28spk_wav/p233_007.wav,train,data/processed/train/clean/p233_007.wav,data/processed/train/noisy/p233_007.wav
p277_162,p277,data/raw/clean_trainset_28spk_wav/clean_trainset_28spk_wav/p277_162.wav,data/raw/noisy_trainset_28spk_wav/noisy_trainset_28spk_wav/p277_162.wav,train,data/processed/train/clean/p277_162.wav,data/processed/train/noisy/p277_162.wav
p270_179,p270,data/raw/clean_trainset_28spk_wav/clean_trainset_28spk_wav/p270_179.wav,data/raw/noisy_trainset_28spk_wav/noisy_trainset_28spk_wav/p270_179.wav,train,data/processed/train/clean/p270_179.wav,data/processed/train/noisy/p270_179.wav
